atms,4.387272727272728
banks,28.021818181818183
churches,11.789090909090909
gas_stations,2.887272727272727
hospitals,9.350909090909092
mosques,4.047272727272727
pharmacies,8.441818181818181
restaurants,90.95454545454545
schools,21.227272727272727
Males,133279.08727272728
Females,148702.78
Children,67520.73090909091
Working,205417.18363636362
Elderly,9037.08
competitors,34.04909090909091
